code,signal_date,buy_date,buy,sell_date,sell,pnl_pct,exit_reason,platform,signal_type,still_open,trimmed,hold_days
601298,2024-05-20,2024-05-21,7.79,2024-09-12,7.58,-2.845763799743256,E1,7.56,entry_A,False,False,114
601872,2024-05-20,2024-05-21,8.72,2024-05-23,8.3,-4.966513761467889,E1,8.46,entry_A,False,False,2
601919,2024-05-20,2024-05-21,12.0,2024-07-12,11.71,7.391666666666674,E1(含T1减半),11.08,entry_A,False,True,52
002648,2024-05-22,2024-05-23,17.82,2024-05-24,17.61,-1.3284511784511785,E1,17.68,entry_A,False,False,1
688169,2024-05-23,2024-05-24,212.7,2024-05-27,209.71,-1.5557357780911993,E1,212.21,entry_A,False,False,3
603993,2024-05-24,2024-05-27,7.66,2024-06-06,7.66,-0.15,E1,7.27,entry_A,False,False,10
000333,2024-05-27,2024-05-28,61.05,2024-05-29,60.14,-1.6405814905814884,E1,60.55,entry_A,False,False,1
002648,2024-05-27,2024-05-28,17.67,2024-05-29,17.66,-0.20659309564234327,E1,17.68,entry_A,False,False,1
600690,2024-05-29,2024-05-30,27.94,2024-05-31,28.17,0.6731925554760266,E1,27.99,entry_A,False,False,1
600023,2024-06-03,2024-06-04,6.12,2024-08-05,6.15,0.3401960784313708,E1,6.14,entry_A,False,False,62
601229,2024-06-04,2024-06-05,6.52,2024-06-06,6.36,-2.6039877300613354,E1,6.52,entry_A,False,False,1
601600,2024-06-06,2024-06-07,7.57,2024-06-12,7.26,-4.245112285336866,E1,7.5,entry_A,False,False,5
688506,2024-06-06,2024-06-07,203.2,2024-07-01,180.01,-5.167224409448818,E1(含T1减半),184.99,entry_A,False,True,24
601229,2024-06-07,2024-06-11,6.51,2024-06-12,6.35,-2.607757296466978,E1,6.52,entry_A,False,False,1
601318,2024-10-14,2024-10-15,53.32,2024-10-18,51.88,-2.850675168792199,E1,51.96,entry_A,False,False,3
300433,2024-10-17,2024-10-18,20.55,2024-11-25,19.73,-4.140267639902678,E1,20.01,entry_A,False,False,38
002594,2024-10-21,2024-10-22,100.47,2024-10-23,100.39,-0.2296257589330107,E1,101.23,entry_A,False,False,1
002001,2024-10-22,2024-10-23,22.96,2024-10-28,21.57,-6.204006968641113,E1,21.66,entry_A,False,False,5
002475,2024-10-22,2024-10-23,45.37,2024-10-28,43.22,-4.888814194401586,E1,43.08,entry_A,False,False,5
300033,2024-10-22,2024-10-23,140.9,2025-01-06,177.27,11.202022711142655,E3(含T1减半),134.38,entry_A,False,True,75
601318,2024-10-22,2024-10-23,52.92,2024-10-31,51.77,-2.3230914588057425,E1,51.96,entry_A,False,False,8
601319,2024-10-23,2024-10-24,7.08,2024-10-25,7.18,1.2624293785310772,E1,7.21,entry_A,False,False,1
601601,2024-10-23,2024-10-24,38.0,2024-10-25,37.88,-0.46578947368420265,E1,37.98,entry_A,False,False,1
601628,2024-10-23,2024-10-24,43.45,2024-10-28,42.98,-1.2317031070195714,E1,43.07,entry_A,False,False,4
688235,2024-10-23,2024-10-24,180.0,2024-10-25,177.4,-1.594444444444437,E1,180.46,entry_A,False,False,1
300502,2024-10-24,2024-10-25,74.5,2024-11-04,65.47,-12.270805369127519,E1,65.96,entry_A,False,False,10
688008,2024-10-24,2024-10-25,68.86,2024-11-04,64.46,-6.539776357827481,E1,66.45,entry_A,False,False,10
688126,2024-10-24,2024-10-25,24.2,2024-10-31,22.21,-4.46818181818181,E1(含T1减半),22.78,entry_A,False,True,6
688981,2024-10-24,2024-10-25,94.56,2024-10-31,85.48,-5.776057529610834,E1(含T1减半),90.14,entry_A,False,True,6
002594,2024-10-25,2024-10-28,101.79,2024-10-29,101.79,-0.15,E1,101.23,entry_A,False,False,1
002600,2024-10-25,2024-10-28,8.58,2024-11-04,8.26,-3.8796037296037365,E1,8.43,entry_A,False,False,7
300408,2024-10-25,2024-10-28,36.48,2024-11-04,35.76,-2.1236842105263163,E1,36.47,entry_A,False,False,7
605499,2024-10-25,2024-10-28,164.49,2024-10-29,163.95,-0.478287433886576,E1,164.57,entry_A,False,False,1
600418,2024-10-28,2024-10-29,34.61,2024-11-29,34.1,-0.7567610517191458,E1(含T1减半),30.45,entry_A,False,True,31
601933,2024-10-28,2024-10-29,4.27,2024-11-25,4.21,6.05608899297425,E1(含T1减半),3.63,entry_A,False,True,27
688256,2024-10-28,2024-10-29,289.03,2024-11-04,274.2,-3.4109071722658473,E1(含T1减半),288.16,entry_A,False,True,6
002241,2024-10-29,2024-10-30,22.76,2024-11-01,22.58,-0.9408611599297122,E1,22.96,entry_A,False,False,2
300014,2024-10-31,2024-11-01,46.96,2024-11-04,46.69,-0.7249574105621824,E1,47.92,entry_A,False,False,3
002001,2024-11-01,2024-11-04,21.63,2024-11-15,21.32,-1.5831946370781278,E1,21.66,entry_A,False,False,11
002736,2024-11-04,2024-11-05,11.05,2024-11-18,10.96,-0.9644796380090469,E1,10.98,entry_A,False,False,13
300059,2024-11-04,2024-11-05,24.81,2025-01-03,23.73,3.658948004836765,E1(含T1减半),24.17,entry_A,False,True,59
300750,2024-11-04,2024-11-05,239.85,2025-01-08,235.45,-1.9844798832603758,E1,241.1,entry_A,False,False,64
600438,2024-11-04,2024-11-05,30.3,2024-11-15,28.74,-2.7572607260726074,E1(含T1减半),29.31,entry_A,False,True,10
601211,2024-11-04,2024-11-05,18.47,2024-11-25,18.35,-0.7997022198159064,E1,18.27,entry_A,False,False,20
601318,2024-11-04,2024-11-05,52.57,2024-11-18,51.9,-1.4244911546509473,E1,51.96,entry_A,False,False,13
300502,2024-11-05,2024-11-06,68.0,2024-11-07,63.41,-6.9,E1,65.96,entry_A,False,False,1
688008,2024-11-05,2024-11-06,69.65,2024-11-18,68.28,-2.1169777458722225,E1,66.45,entry_A,False,False,12
688256,2024-11-05,2024-11-06,295.73,2024-11-11,281.66,-4.907718188888516,E1,288.16,entry_A,False,False,5
688981,2024-11-05,2024-11-06,97.0,2024-11-15,96.87,-1.6603092783505133,E1(含T1减半),90.14,entry_A,False,True,9
600415,2024-11-06,2024-11-07,10.82,2024-11-18,10.81,-0.24242144177449285,E1,10.84,entry_A,False,False,11
688041,2024-11-06,2024-11-07,131.74,2024-11-13,127.19,-3.6037725823592046,E1,130.77,entry_A,False,False,6
000617,2024-11-07,2024-11-08,9.02,2024-11-14,8.2,-9.240909090909094,E1,8.23,entry_A,False,False,6
300014,2024-11-07,2024-11-08,51.67,2024-11-19,47.63,-7.9688503967486,E1,47.92,entry_A,False,False,11
300408,2024-11-07,2024-11-08,37.6,2024-11-15,35.67,-5.282978723404258,E1,36.47,entry_A,False,False,7
300866,2024-11-07,2024-11-08,83.73,2024-11-18,80.32,-4.222614355667037,E1,81.05,entry_A,False,False,10
600837,2024-11-07,2024-11-08,13.03,2024-11-11,12.28,-5.9059478127398375,E1,12.57,entry_A,False,False,3
688126,2024-11-07,2024-11-08,23.85,2024-11-15,23.13,-0.3806079664570249,E1(含T1减半),22.78,entry_A,False,True,7
688235,2024-11-07,2024-11-08,181.0,2024-11-13,172.01,-5.1168508287292855,E1,180.46,entry_A,False,False,5
002600,2024-11-11,2024-11-12,8.86,2024-11-19,7.97,-10.195146726862298,E1,8.43,entry_A,False,False,7
605499,2024-11-12,2024-11-13,163.0,2024-11-14,162.3,-0.5794478527607337,E1,164.57,entry_A,False,False,1
000938,2024-11-13,2024-11-14,28.56,2024-11-15,27.14,-5.121988795518201,E1,28.06,entry_A,False,False,1
600958,2024-11-13,2024-11-14,10.95,2024-11-18,10.55,-3.802968036529669,E1,10.81,entry_A,False,False,4
300866,2024-11-19,2024-11-20,80.85,2024-11-21,80.51,-0.5705318491032673,E1,81.05,entry_A,False,False,1
600415,2024-11-19,2024-11-20,11.04,2025-04-09,11.19,9.406159420289868,E2(含T1减半),10.84,entry_A,False,True,140
600584,2024-11-19,2024-11-20,41.73,2024-11-22,40.82,-2.3306853582554408,E1,40.84,entry_A,False,False,2
601127,2024-11-19,2024-11-20,124.37,2024-11-25,119.92,-0.6605732893784743,E1(含T1减半),122.63,entry_A,False,True,5
605499,2024-11-19,2024-11-20,163.37,2024-11-21,163.0,-0.37647976984758735,E1,164.57,entry_A,False,False,1
688008,2024-11-19,2024-11-20,67.07,2024-11-25,63.19,-5.935000745489777,E1,66.45,entry_A,False,False,5
688126,2024-11-19,2024-11-20,23.0,2024-11-22,22.54,-2.1500000000000017,E1,22.78,entry_A,False,False,2
688256,2024-11-19,2024-11-20,305.79,2025-04-08,385.6,15.751435625756233,E3(含T1减半),288.16,entry_A,False,True,139
688981,2024-11-19,2024-11-20,94.0,2024-11-25,88.76,-2.564893617021274,E1(含T1减半),90.14,entry_A,False,True,5
300408,2024-11-20,2024-11-21,36.28,2024-11-22,35.79,-1.5006063947078316,E1,36.47,entry_A,False,False,1
603019,2024-11-20,2024-11-21,76.07,2025-01-06,63.57,-4.192329433416576,E1(含T1减半),65.87,entry_A,False,True,46
688047,2024-11-20,2024-11-21,148.9,2024-11-25,144.28,-3.252753525856283,E1,151.0,entry_A,False,False,4
688012,2024-11-21,2024-11-22,145.94,2024-11-25,139.37,-4.651850075373437,E1,145.37,entry_A,False,False,3
300014,2024-11-27,2024-11-28,47.93,2024-11-29,47.14,-1.7982370123096167,E1,47.92,entry_A,False,False,1
301269,2024-11-27,2024-11-28,125.84,2024-11-29,122.61,-2.7167514303877924,E1,124.32,entry_A,False,False,1
601211,2024-11-27,2024-11-28,18.3,2024-11-29,17.98,-1.8986338797814248,E1,18.27,entry_A,False,False,1
688008,2024-11-27,2024-11-28,66.17,2024-11-29,65.87,-0.6033776635937681,E1,66.45,entry_A,False,False,1
000564,2024-11-28,2024-11-29,3.09,2025-01-07,2.9,3.4098705501618203,E1(含T1减半),3.01,entry_A,False,True,39
002600,2024-11-29,2024-12-02,8.87,2024-12-17,8.68,-2.2920518602029203,E1,8.43,entry_A,False,False,15
688012,2024-11-29,2024-12-02,148.33,2024-12-04,144.81,-2.5230870356637345,E1,145.37,entry_A,False,False,2
688235,2024-11-29,2024-12-02,184.56,2024-12-04,177.43,-4.0132423060251385,E1,180.46,entry_A,False,False,2
688981,2024-11-29,2024-12-02,89.9,2024-12-03,89.67,-0.4058398220244729,E1,90.14,entry_A,False,False,1
002241,2024-12-02,2024-12-03,25.5,2024-12-04,25.06,-1.8754901960784385,E1,25.45,entry_A,False,False,1
300014,2024-12-02,2024-12-03,48.73,2024-12-04,47.61,-2.4483788220808487,E1,47.92,entry_A,False,False,1
600418,2024-12-02,2024-12-03,36.16,2025-02-24,35.18,-2.860176991150437,E1,30.45,entry_A,False,False,83
601127,2024-12-02,2024-12-03,136.99,2025-01-06,122.74,-10.552219140083224,E1,122.63,entry_A,False,False,34
601211,2024-12-02,2024-12-03,18.42,2024-12-05,18.23,-1.1814875135722156,E1,18.27,entry_A,False,False,2
601933,2024-12-02,2024-12-03,6.05,2024-12-24,5.9,-4.3648760330578416,E1(含T1减半),5.08,entry_A,False,True,21
688008,2024-12-02,2024-12-03,68.72,2024-12-18,66.78,-2.9730500582072104,E1,66.45,entry_A,False,False,15
300866,2024-12-03,2024-12-04,82.32,2024-12-05,80.55,-2.300145772594747,E1,81.05,entry_A,False,False,1
688506,2024-12-03,2024-12-04,236.09,2024-12-16,201.0,-15.012975983735016,E1,207.82,entry_A,False,False,12
600104,2024-12-05,2024-12-06,18.11,2024-12-09,17.74,-2.193070127001667,E1,18.26,entry_A,False,False,3
688047,2024-12-05,2024-12-06,158.62,2024-12-17,144.9,-8.799602824360104,E1,151.0,entry_A,False,False,11
300014,2024-12-06,2024-12-09,48.12,2024-12-12,47.16,-2.145012468827928,E1,47.92,entry_A,False,False,3
688012,2024-12-06,2024-12-09,143.87,2024-12-10,152.64,5.945780913324522,E1,145.37,entry_A,False,False,1
002241,2024-12-09,2024-12-10,26.28,2024-12-18,25.5,-3.1180365296803734,E1,25.45,entry_A,False,False,8
300408,2024-12-11,2024-12-12,37.39,2025-01-03,36.34,-2.958237496656851,E1,36.47,entry_A,False,False,22
300433,2024-12-11,2024-12-12,22.07,2025-04-07,19.04,-13.879043951064801,E2,20.01,entry_A,False,False,116
300866,2024-12-11,2024-12-12,86.19,2025-04-08,75.15,-12.9589105464671,E1,81.05,entry_A,False,False,117
601211,2024-12-11,2024-12-12,18.47,2024-12-16,18.24,-1.3952625879805112,E1,18.27,entry_A,False,False,4
301269,2024-12-12,2024-12-13,127.02,2024-12-17,122.51,-3.700621949299315,E1,124.32,entry_A,False,False,4
600958,2024-12-12,2024-12-13,10.8,2024-12-16,10.58,-2.187037037037048,E1,10.81,entry_A,False,False,3
601319,2024-12-17,2024-12-18,7.24,2024-12-19,7.15,-1.3930939226519277,E1,7.21,entry_A,False,False,1
605499,2024-12-17,2024-12-18,184.63,2024-12-20,179.85,-2.7389617071981784,E1,183.78,entry_A,False,False,2
600104,2024-12-18,2024-12-19,18.57,2024-12-20,18.11,-2.627113624124938,E1,18.26,entry_A,False,False,1
002600,2024-12-19,2024-12-20,8.84,2024-12-26,8.19,-7.502941176470596,E1,8.43,entry_A,False,False,6
002625,2024-12-20,2024-12-23,44.24,2025-04-01,38.08,-2.9302893309222475,E1(含T1减半),36.81,entry_B,False,True,99
301269,2024-12-24,2024-12-25,129.06,2024-12-31,128.27,-0.7621183945451692,E1,124.32,entry_A,False,False,6
600104,2024-12-24,2024-12-25,18.51,2025-01-06,17.81,-3.9317396002161162,E1,18.26,entry_A,False,False,12
601211,2024-12-24,2024-12-25,18.2,2024-12-26,18.22,-0.040109890109890495,E1,18.27,entry_A,False,False,1
601336,2024-12-25,2024-12-26,48.88,2024-12-27,48.78,-0.35458265139116085,E1,49.44,entry_A,False,False,1
002600,2024-12-27,2024-12-30,8.5,2024-12-31,8.29,-2.6205882352941243,E1,8.43,entry_A,False,False,1
605499,2024-12-30,2024-12-31,182.84,2025-01-15,181.27,-1.008674250711,E1,183.78,entry_A,False,False,15
000807,2025-02-14,2025-02-17,15.97,2025-02-18,15.42,-3.593957420162813,E1,15.74,entry_A,False,False,1
300442,2025-02-14,2025-02-17,59.31,2025-02-19,54.81,-7.737253414264039,E1,56.64,entry_A,False,False,2
000063,2025-02-17,2025-02-18,39.54,2025-03-03,36.64,-7.484344967121897,E1,37.36,entry_A,False,False,13
002050,2025-02-17,2025-02-18,32.68,2025-04-01,28.6,-12.634700122399018,E1,28.89,entry_A,False,False,42
300476,2025-02-17,2025-02-18,55.39,2025-03-03,51.46,-7.245143527712578,E1,51.13,entry_A,False,False,13
600183,2025-02-17,2025-02-18,31.47,2025-03-03,27.68,-12.193215761042259,E1,28.27,entry_A,False,False,13
000977,2025-02-19,2025-02-20,63.82,2025-02-28,61.51,-3.7695549984330943,E1,63.09,entry_A,False,False,8
002230,2025-02-19,2025-02-20,54.39,2025-02-21,53.79,-1.253143960286823,E1,54.48,entry_A,False,False,1
002594,2025-02-19,2025-02-20,119.73,2025-04-03,117.1,-2.346609036999919,E1,108.75,entry_A,False,False,42
603296,2025-02-19,2025-02-20,62.75,2025-03-03,61.01,-2.922908366533866,E1,62.46,entry_A,False,False,11
300442,2025-02-20,2025-02-21,59.41,2025-03-25,59.09,6.4902962464231715,E1(含T1减半),56.64,entry_A,False,True,32
601689,2025-02-21,2025-02-24,71.92,2025-03-04,60.9,-15.4725806451613,E1,61.09,entry_A,False,False,8
603259,2025-02-26,2025-02-27,61.22,2025-02-28,59.43,-3.073881084612867,E1,61.81,entry_A,False,False,1
603501,2025-02-26,2025-02-27,147.08,2025-03-03,142.11,-3.5291134076692985,E1,142.7,entry_A,False,False,4
601100,2025-03-03,2025-03-04,78.66,2025-04-01,79.58,4.839829646580224,E1(含T1减半),77.86,entry_A,False,True,28
000807,2025-03-04,2025-03-05,16.63,2025-04-08,14.32,-14.040559230306664,E1,15.74,entry_A,False,False,34
300476,2025-03-04,2025-03-05,53.44,2025-04-08,64.82,26.234730538922165,E3(含T1减半),51.13,entry_A,False,True,34
603501,2025-03-04,2025-03-05,141.35,2025-03-12,142.6,0.73432967810399,E1,142.7,entry_A,False,False,7
688235,2025-03-05,2025-03-06,235.58,2025-03-11,216.7,-8.164262670854923,E1,228.29,entry_A,False,False,5
600588,2025-03-06,2025-03-07,19.44,2025-03-17,17.15,-11.929835390946513,E1,17.4,entry_A,False,False,10
601689,2025-03-06,2025-03-07,62.19,2025-03-12,59.3,-4.797049364849654,E1,61.09,entry_A,False,False,5
688041,2025-03-10,2025-03-11,158.58,2025-03-12,162.56,2.3597742464371243,E1,158.86,entry_A,False,False,1
688521,2025-03-11,2025-03-12,92.44,2025-03-14,85.48,-7.6792081350064825,E1,89.74,entry_A,False,False,2
600183,2025-03-12,2025-03-13,28.46,2025-03-14,28.05,-1.5906184118060493,E1,28.27,entry_A,False,False,1
688521,2025-03-17,2025-03-18,91.83,2025-03-20,91.0,-1.0538440596754848,E1,89.74,entry_A,False,False,2
688235,2025-03-20,2025-03-21,226.03,2025-03-24,221.0,-2.375368313940623,E1,228.29,entry_A,False,False,3
688521,2025-03-24,2025-03-25,97.8,2025-04-08,88.46,-5.354498977505117,E1(含T1减半),89.74,entry_A,False,True,14
000408,2025-03-27,2025-03-28,34.78,2025-04-08,31.35,-10.011989649223692,E1,33.77,entry_A,False,False,11
002602,2025-05-14,2025-05-15,8.08,2025-11-18,16.25,65.87722772277228,E3(含T1减半),7.4,entry_A,False,True,187
600160,2025-05-14,2025-05-15,26.4,2025-05-19,25.66,-2.953030303030296,E1,25.72,entry_A,False,False,4
688506,2025-05-15,2025-05-16,266.34,2025-12-26,333.47,25.054625666441417,E2,240.0,entry_A,False,False,224
002294,2025-05-16,2025-05-19,38.36,2025-12-30,51.47,31.745203336809176,E2(含T1减半),36.78,entry_A,False,True,225
600415,2025-05-16,2025-05-19,15.85,2025-10-27,17.63,11.080283911671911,E2,14.3,entry_A,False,False,161
002311,2025-05-19,2025-05-20,54.4,2025-07-15,53.94,-0.9955882352941147,E1,52.87,entry_A,False,False,56
600160,2025-05-20,2025-05-21,25.86,2025-05-23,25.52,-1.464771848414542,E1,25.72,entry_A,False,False,2
601166,2025-05-21,2025-05-22,20.5,2025-05-27,20.58,0.24024390243902474,E1,20.37,entry_A,False,False,5
601229,2025-05-21,2025-05-22,10.3,2025-05-29,9.75,-5.489805825242728,E1,9.87,entry_A,False,False,7
688235,2025-05-21,2025-05-22,245.99,2025-05-26,232.98,-5.438832879385353,E1,238.84,entry_A,False,False,4
000408,2025-05-22,2025-05-23,35.52,2026-03-24,71.8,126.15912162162161,E3(含T1减半),33.77,entry_A,False,True,305
601998,2025-05-27,2025-05-28,7.16,2025-09-17,7.28,1.5259776536312777,E2,7.15,entry_A,False,False,112
000963,2025-05-28,2025-05-29,40.77,2025-06-18,40.69,-0.34622271277901506,E1,40.58,entry_A,False,False,20
600160,2025-05-29,2025-05-30,25.72,2026-03-20,36.05,40.01329704510109,E2,25.72,entry_A,False,False,294
601166,2025-05-29,2025-05-30,20.51,2025-09-04,20.51,-0.15,E2,20.37,entry_A,False,False,97
601229,2025-06-11,2025-06-12,9.93,2025-06-16,9.82,-1.2577542799597161,E1,9.87,entry_A,False,False,4
601899,2025-06-17,2025-06-18,18.44,2025-06-19,18.33,-0.7465292841648706,E1,18.39,entry_A,False,False,1
601825,2025-06-18,2025-06-19,9.24,2025-07-01,9.27,0.17467532467532756,E1,9.19,entry_A,False,False,12
601229,2025-06-19,2025-06-20,10.23,2025-07-23,10.12,-1.2252688172043111,E1,9.87,entry_A,False,False,33
600016,2025-06-23,2025-06-24,4.52,2025-08-18,4.5,-0.5924778761061843,E1,4.32,entry_A,False,False,55
002352,2025-06-30,2025-07-01,47.22,2025-07-04,45.99,-2.7548284625158734,E1,46.4,entry_A,False,False,3
601336,2025-07-01,2025-07-02,56.39,2026-03-23,67.37,19.321537506650117,E2,56.11,entry_A,False,False,264
601838,2025-07-01,2025-07-02,19.45,2025-07-25,18.52,-4.931491002570693,E1,18.7,entry_A,False,False,23
601899,2025-07-01,2025-07-02,19.46,2025-07-10,18.5,-5.083196300102783,E1,18.75,entry_A,False,False,8
601825,2025-07-03,2025-07-04,9.46,2025-07-23,9.14,-3.5326638477801318,E1,9.19,entry_A,False,False,19
605499,2025-07-04,2025-07-07,233.01,2025-07-11,217.51,-6.802075018239556,E1,220.52,entry_A,False,False,4
002080,2025-07-14,2025-07-15,23.9,2026-03-24,39.68,33.82489539748955,E3(含T1减半),22.76,entry_A,False,True,252
002384,2025-07-14,2025-07-15,47.9,2025-10-15,61.01,21.467954070981218,E3(含T1减半),41.55,entry_A,False,True,92
603228,2025-07-14,2025-07-15,48.91,2025-10-15,55.57,10.900909834389699,E3(含T1减半),42.85,entry_A,False,True,92
300803,2025-07-16,2025-07-17,83.54,2025-11-12,123.91,49.2155733780225,E3(含T1减半),82.93,entry_A,False,True,118
000831,2025-07-17,2025-07-18,37.96,2025-11-28,45.93,38.15347734457324,E3(含T1减半),37.34,entry_A,False,True,133
600276,2025-07-17,2025-07-18,57.97,2025-07-24,57.21,-1.4610229429014963,E1,56.96,entry_A,False,False,6
688008,2025-07-17,2025-07-18,85.82,2025-07-23,83.2,-3.2029014215800453,E1,83.77,entry_A,False,False,5
000426,2025-07-18,2025-07-21,17.82,2025-08-01,17.44,-2.2824354657687893,E1,17.66,entry_A,False,False,11
605499,2025-07-18,2025-07-21,224.28,2025-07-24,218.96,-2.522034956304614,E1,220.52,entry_A,False,False,3
002074,2025-07-21,2025-07-22,30.9,2025-07-24,29.95,-3.224433656957931,E1,30.43,entry_A,False,False,2
002352,2025-07-22,2025-07-23,46.77,2025-08-01,45.08,-3.763427410733383,E1,46.4,entry_A,False,False,9
601916,2025-07-23,2025-07-24,3.36,2025-07-25,3.31,-1.6380952380952327,E1,3.32,entry_A,False,False,1
600183,2025-07-24,2025-07-25,38.01,2026-03-23,58.08,32.893935806366756,E2(含T1减半),36.99,entry_A,False,True,241
600760,2025-07-24,2025-07-25,63.46,2025-07-28,62.77,-1.2372990860384512,E1,63.24,entry_A,False,False,3
002074,2025-07-25,2025-07-28,30.55,2025-07-31,29.45,-3.7506546644844594,E1,30.43,entry_A,False,False,3
300450,2025-07-28,2025-07-29,26.31,2025-07-31,25.67,-2.582535157734694,E1,26.26,entry_A,False,False,2
601916,2025-07-28,2025-07-29,3.32,2025-07-30,3.27,-1.6560240963855386,E1,3.32,entry_A,False,False,1
000617,2025-07-29,2025-07-30,9.76,2025-07-31,8.86,-9.371311475409843,E1,9.54,entry_A,False,False,1
603993,2025-07-29,2025-07-30,9.22,2026-03-16,18.93,67.25780911062905,E3(含T1减半),8.76,entry_A,False,True,229
600031,2025-07-30,2025-07-31,19.93,2025-08-01,19.58,-1.9061465127947872,E1,19.86,entry_A,False,False,1
601838,2025-07-30,2025-07-31,18.7,2025-08-01,18.51,-1.1660427807486493,E1,18.7,entry_A,False,False,1
601899,2025-07-30,2025-07-31,19.08,2025-08-01,18.68,-2.2464360587002017,E1,18.75,entry_A,False,False,1
600760,2025-07-31,2025-08-01,64.17,2025-08-04,61.47,-4.357573632538575,E1,63.24,entry_A,False,False,3
000963,2025-08-04,2025-08-05,42.92,2025-08-11,41.18,-4.204054054054057,E1,41.58,entry_A,False,False,6
002414,2025-08-04,2025-08-05,11.68,2025-09-04,11.3,-3.403424657534243,E1,11.47,entry_A,False,False,30
002653,2025-08-04,2025-08-05,53.72,2025-09-23,53.45,-0.6526061057334275,E1,52.75,entry_A,False,False,49
002736,2025-08-04,2025-08-05,12.85,2025-09-19,12.57,-2.328988326848241,E1,12.53,entry_A,False,False,45
600276,2025-08-04,2025-08-05,61.86,2025-08-07,61.0,-1.5402360168121518,E1,61.79,entry_A,False,False,2
601838,2025-08-04,2025-08-05,18.81,2025-08-13,18.77,-0.36265284423178656,E1,18.7,entry_A,False,False,8
000776,2025-08-05,2025-08-06,19.54,2026-02-04,21.3,8.857164790174005,E2,19.45,entry_A,False,False,182
600570,2025-08-05,2025-08-06,34.65,2025-08-07,34.35,-1.0158008658008586,E1,34.64,entry_A,False,False,1
688008,2025-08-05,2025-08-06,85.05,2025-11-24,115.67,35.85235155790712,E3,83.77,entry_A,False,False,110
000426,2025-08-06,2025-08-07,18.95,2025-11-05,27.25,40.799868073878635,E3(含T1减半),18.68,entry_A,False,True,90
300450,2025-08-06,2025-08-07,26.12,2025-08-08,25.78,-1.4516845329249626,E1,26.26,entry_A,False,False,1
601899,2025-08-06,2025-08-07,19.71,2026-03-20,31.73,60.83427194317604,E3,18.75,entry_A,False,False,225
605499,2025-08-07,2025-08-08,224.73,2025-08-12,219.27,-2.579582165264976,E1,220.52,entry_A,False,False,4
600570,2025-08-11,2025-08-12,34.88,2025-09-04,34.57,-1.038761467889909,E1,34.64,entry_A,False,False,23
300394,2025-08-12,2025-08-13,76.66,2025-10-10,116.86,47.965053482911564,E3(含T1减半),72.31,entry_A,False,True,58
601869,2025-08-12,2025-08-13,55.86,2025-10-14,89.51,60.66274615109203,E3(含T1减半),51.61,entry_A,False,True,62
300866,2025-08-13,2025-08-14,136.42,2025-08-28,133.45,-2.327100131945464,E1,132.92,entry_A,False,False,14
600031,2025-08-14,2025-08-15,20.54,2025-09-04,20.38,-0.9289678675754641,E1,19.86,entry_A,False,False,20
600111,2025-08-14,2025-08-15,37.9,2026-03-17,49.75,23.372427440633256,E2(含T1减半),38.03,entry_A,False,True,214
002074,2025-08-15,2025-08-18,30.5,2026-01-29,38.25,28.669672131147532,E2(含T1减半),30.43,entry_A,False,True,164
300450,2025-08-15,2025-08-18,26.43,2025-11-12,49.56,77.82956867196367,E3(含T1减半),26.26,entry_A,False,True,86
600276,2025-08-15,2025-08-18,63.14,2025-08-20,61.41,-2.8899429838454336,E1,61.79,entry_A,False,False,2
002517,2025-08-19,2025-08-20,19.91,2025-11-17,20.77,20.040858864892016,E3(含T1减半),19.84,entry_A,False,True,89
000630,2025-08-20,2025-08-21,4.1,2026-03-17,6.63,47.654878048780496,E3(含T1减半),3.98,entry_A,False,True,208
002353,2025-08-20,2025-08-21,45.34,2025-09-05,45.06,-0.7675562417291558,E1,45.03,entry_A,False,False,15
600276,2025-08-22,2025-08-25,64.72,2025-10-15,63.94,-1.3551915945611834,E1,61.79,entry_A,False,False,51
600673,2025-08-22,2025-08-25,19.29,2026-03-24,30.1,31.1874805598756,E3(含T1减半),18.0,entry_A,False,True,211
600895,2025-08-22,2025-08-25,35.39,2025-09-05,33.95,-4.218946029951959,E1,34.96,entry_A,False,False,11
002916,2025-08-26,2025-08-27,160.67,2026-04-01,224.44,24.47811974855295,E2(含T1减半),140.4,entry_A,False,True,217
600580,2025-08-28,2025-08-29,33.44,2025-09-01,33.05,-1.3162679425837318,E1,33.84,entry_A,False,False,3
002714,2025-08-29,2025-09-01,53.69,2025-10-21,48.94,-8.997085118271558,E1,49.94,entry_A,False,False,50
600021,2025-09-05,2025-09-08,21.49,2025-12-02,20.52,-2.383597021870631,E1(含T1减半),18.09,entry_A,False,True,85
600031,2025-09-05,2025-09-08,20.4,2025-09-16,20.42,-0.05196078431370363,E1,19.86,entry_A,False,False,8
600418,2025-09-05,2025-09-08,53.63,2025-09-23,52.0,-3.1893436509416393,E1,52.2,entry_A,False,False,15
002353,2025-09-08,2025-09-09,47.65,2026-07-03,161.46,162.0115949632739,持有中(含T1减半),45.03,entry_A,True,True,297
600570,2025-09-08,2025-09-09,34.9,2025-09-10,34.29,-1.8978510028653304,E1,34.64,entry_A,False,False,1
603259,2025-09-08,2025-09-09,106.88,2025-10-15,94.59,-11.648877245508976,E1,98.09,entry_A,False,False,36
300502,2025-09-09,2025-09-10,242.55,2025-10-15,229.2,-2.4608637394351702,E1(含T1减半),219.95,entry_A,False,True,35
