capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801963.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801963.SI,600028.SH
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801179.SI,600106.SH
801737.SI,False,2022-04-26,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801737.SI,600152.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801179.SI,600350.SH
801743.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801743.SI,600435.SH
801723.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801723.SI,600853.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801179.SI,601006.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801129.SI,603027.SH
801178.SI,False,2021-04-27,False,False,False,True,2022-2025,2023-01-30,"[""cluster_inactive""]",2023-01-20,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801179.SI,000557.SZ
801017.SI,False,2022-03-26,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801017.SI,002234.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801019.SI,002556.SZ
801733.SI,False,2022-04-28,True,False,False,True,2022-2025,2023-01-31,"[""financial_bad"",""cluster_inactive""]",2023-01-30,801733.SI,002630.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-01-31,"[""financial_bad""]",2023-01-30,801712.SI,300093.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801733.SI,300693.SZ
801963.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801963.SI,600028.SH
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801179.SI,600350.SH
801723.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801723.SI,600853.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801178.SI,603056.SH
801724.SI,False,2022-04-20,False,False,False,True,2022-2025,2023-01-31,"[""cluster_inactive""]",2023-01-30,801724.SI,603979.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801179.SI,000557.SZ
801126.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801126.SI,000729.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801019.SI,002556.SZ
801733.SI,False,2022-04-28,True,False,False,True,2022-2025,2023-02-01,"[""financial_bad"",""cluster_inactive""]",2023-01-31,801733.SI,002630.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-01,"[""financial_bad""]",2023-01-31,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801733.SI,300693.SZ
801963.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801963.SI,600028.SH
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801179.SI,600350.SH
801016.SI,False,2022-03-24,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801016.SI,600354.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801178.SI,603056.SH
801724.SI,False,2022-04-20,False,False,False,True,2022-2025,2023-02-01,"[""cluster_inactive""]",2023-01-31,801724.SI,603979.SH
801724.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801724.SI,000032.SZ
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801179.SI,000557.SZ
801126.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801126.SI,000729.SZ
801017.SI,False,2022-03-26,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801017.SI,002234.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801019.SI,002556.SZ
801733.SI,False,2022-04-28,True,False,False,True,2022-2025,2023-02-02,"[""financial_bad"",""cluster_inactive""]",2023-02-01,801733.SI,002630.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-02,"[""financial_bad""]",2023-02-01,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801179.SI,600350.SH
801723.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801723.SI,600853.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801951.SI,601699.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-02,"[""cluster_inactive""]",2023-02-01,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801179.SI,000557.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801053.SI,002155.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801019.SI,002556.SZ
801733.SI,False,2022-04-28,True,False,False,True,2022-2025,2023-02-03,"[""financial_bad"",""cluster_inactive""]",2023-02-02,801733.SI,002630.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-03,"[""financial_bad""]",2023-02-02,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801179.SI,600350.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801951.SI,601699.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-03,"[""cluster_inactive""]",2023-02-02,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801179.SI,000557.SZ
801126.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801126.SI,000729.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-06,"[""financial_bad""]",2023-02-03,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801179.SI,600350.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801951.SI,600971.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-06,"[""cluster_inactive""]",2023-02-03,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801179.SI,000557.SZ
801126.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801126.SI,000729.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801053.SI,002155.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-07,"[""financial_bad""]",2023-02-06,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801179.SI,600350.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801951.SI,600971.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-07,"[""cluster_inactive""]",2023-02-06,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801179.SI,000557.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801019.SI,002556.SZ
801733.SI,False,2022-04-28,True,False,False,True,2022-2025,2023-02-08,"[""financial_bad"",""cluster_inactive""]",2023-02-07,801733.SI,002630.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-08,"[""financial_bad""]",2023-02-07,801712.SI,300093.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801179.SI,600350.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-08,"[""cluster_inactive""]",2023-02-07,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801179.SI,000557.SZ
801126.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801126.SI,000729.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801206.SI,002640.SZ
801102.SI,False,2022-04-16,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801102.SI,002908.SZ
801745.SI,False,2022-04-08,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801745.SI,002935.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-09,"[""financial_bad""]",2023-02-08,801712.SI,300093.SZ
801102.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801102.SI,300394.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801733.SI,300693.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801179.SI,600350.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801784.SI,600919.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-09,"[""cluster_inactive""]",2023-02-08,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801179.SI,000557.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801053.SI,002155.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801206.SI,002640.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-10,"[""financial_bad""]",2023-02-09,801712.SI,300093.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801733.SI,300693.SZ
801723.SI,False,2022-03-30,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801723.SI,600039.SH
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801784.SI,600919.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801962.SI,600968.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801951.SI,601699.SH
801129.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801129.SI,603027.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-10,"[""cluster_inactive""]",2023-02-09,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-13,"[""financial_bad""]",2023-02-10,801143.SI,000815.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801053.SI,002155.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801206.SI,002640.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-13,"[""financial_bad""]",2023-02-10,801712.SI,300093.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801723.SI,300536.SZ
801733.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801733.SI,300693.SZ
801723.SI,False,2022-03-30,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801723.SI,600039.SH
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801784.SI,600919.SH
801962.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801962.SI,600968.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801951.SI,601699.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801178.SI,603056.SH
801982.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-13,"[""cluster_inactive""]",2023-02-10,801982.SI,603605.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-14,"[""financial_bad""]",2023-02-13,801143.SI,000815.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801206.SI,002640.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-14,"[""financial_bad""]",2023-02-13,801712.SI,300093.SZ
