entry_date,entry_price,entry_shares,exit_date,exit_price,exit_reason,hold_days,industry,initial_atr,initial_stop,legs,period,platform,pnl_pct,score,signal_date,signal_kind,still_open,ts_code
2018-03-01,13.90061073609772,900,2018-04-03,13.232930938009691,close 13.5788 <= stop 13.9215,33,801736.SI,0.6660709311046824,12.640867888138864,"[{""action"":""exit"",""forced"":false,""price"":13.232930938009691,""proceeds"":11900.705615825565,""reason"":""close 13.5788 <= stop 13.9215"",""rolled"":0,""shares"":900,""trade_date"":""2018-04-03""}]",2015-2021,13.97300975034823,-4.9459288635375405,78.95808120124299,2018-02-28,shallow,False,002202.SZ
2018-01-08,9.10700634304922,1100,2018-04-11,4.314369525755264,close 8.0608 <= stop 8.78667,93,801074.SI,0.4775443288722627,8.04896771877998,"[{""action"":""exit"",""forced"":false,""price"":4.314369525755264,""proceeds"":4742.247123472042,""reason"":""close 8.0608 <= stop 8.78667"",""rolled"":6,""shares"":1100,""trade_date"":""2018-04-11""}]",2015-2021,9.004056376524506,-52.69682858206455,83.89508080816044,2018-01-05,shallow,False,002509.SZ
2018-03-06,47.5515792154865,100,2018-04-17,43.462143402954666,close 43.6143 <= stop 44.4422,42,801991.SI,1.803631399643404,43.649496625063676,"[{""action"":""exit"",""forced"":false,""price"":43.462143402954666,""proceeds"":4342.954679540245,""reason"":""close 43.6143 <= stop 44.4422"",""rolled"":0,""shares"":100,""trade_date"":""2018-04-17""}]",2015-2021,47.256759424350484,-8.736997252060942,84.83377021216543,2018-03-05,shallow,False,600009.SH
2018-03-01,8.764028415280194,900,2018-04-18,8.733169160296814,close 8.70231 <= stop 8.72638,48,801204.SI,0.46690052789855374,7.58335331961604,"[{""action"":""exit"",""forced"":false,""price"":8.733169160296814,""proceeds"":7853.957355083932,""reason"":""close 8.70231 <= stop 8.72638"",""rolled"":0,""shares"":900,""trade_date"":""2018-04-18""}]",2015-2021,8.517154375413147,-0.501472487183896,79.20253198605654,2018-02-28,shallow,False,002127.SZ
2018-03-07,20.177585155711007,100,2018-04-18,19.980947262021274,close 19.9175 <= stop 20.2079,42,801078.SI,0.8376139955396532,18.521386638214576,"[{""action"":""exit"",""forced"":false,""price"":19.980947262021274,""proceeds"":1996.5961551574758,""reason"":""close 19.9175 <= stop 20.2079"",""rolled"":0,""shares"":100,""trade_date"":""2018-04-18""}]",2015-2021,20.196614629293883,-1.1229631847161525,83.73742117931887,2018-03-06,shallow,False,300124.SZ
2018-01-08,19.6158360446377,600,2018-04-19,14.662541429744277,close 17.1392 <= stop 18.8003,101,801103.SI,0.8137683583178765,17.78074011007389,"[{""action"":""exit"",""forced"":false,""price"":14.662541429744277,""proceeds"":8790.92671420318,""reason"":""close 17.1392 <= stop 18.8003"",""rolled"":3,""shares"":600,""trade_date"":""2018-04-19""}]",2015-2021,19.408276826709642,-25.363547761713935,80.02303172183868,2018-01-05,shallow,False,002212.SZ
2018-03-12,20.81370520579855,900,2018-04-19,20.018865664191676,close 20.0466 <= stop 20.0498,38,801155.SI,0.3803968407479042,19.606792683180466,"[{""action"":""exit"",""forced"":false,""price"":20.018865664191676,""proceeds"":18003.46636344918,""reason"":""close 20.0466 <= stop 20.0498"",""rolled"":0,""shares"":900,""trade_date"":""2018-04-19""}]",2015-2021,20.367586364676274,-3.9629913444135467,75.67545774689515,2018-03-09,shallow,False,600518.SH
2018-04-03,17.326342815067434,700,2018-04-20,15.369669431095955,close 15.5556 <= stop 16.0046,17,801103.SI,0.9054506084328015,16.0046099441947,"[{""action"":""exit"",""forced"":false,""price"":15.369669431095955,""proceeds"":10750.699525315844,""reason"":""close 15.5556 <= stop 16.0046"",""rolled"":0,""shares"":700,""trade_date"":""2018-04-20""}]",2015-2021,17.815511161060304,-11.426015468635686,88.78822708313461,2018-04-02,shallow,False,300383.SZ
2018-04-11,13.5871487194315,100,2018-04-23,12.172211163132083,close 12.1066 <= stop 12.7073,12,801083.SI,0.7688452085719688,11.252970273907096,"[{""action"":""exit"",""forced"":false,""price"":12.172211163132083,""proceeds"":1216.3082004759733,""reason"":""close 12.1066 <= stop 12.7073"",""rolled"":0,""shares"":100,""trade_date"":""2018-04-23""}]",2015-2021,12.790660691051034,-10.548071704842055,84.99946044001535,2018-04-10,shallow,False,000636.SZ
2018-04-09,7.348250655655377,100,2018-04-24,6.820835890854306,close 6.81491 <= stop 6.84987,15,801034.SI,0.3380787902460799,6.84987333296133,"[{""action"":""exit"",""forced"":false,""price"":6.820835890854306,""proceeds"":681.5720263936165,""reason"":""close 6.81491 <= stop 6.84987"",""rolled"":0,""shares"":100,""trade_date"":""2018-04-24""}]",2015-2021,7.52603091345349,-7.316548878663564,88.07164797316555,2018-04-04,shallow,False,002061.SZ
