benchmark_equity,strategy_asset,strategy_equity,strategy_executed_target_weight,strategy_shares,trade_date
508265.48450825,510500.SH,416486.44365268765,0.25,54400,2016-12-01
502667.79250825004,510500.SH,414809.12845268764,0.25,54400,2016-12-02
492591.9469082501,510500.SH,414122.9540526876,0.25,54400,2016-12-05
491752.29310825,510500.SH,414260.1889326876,0.25,54400,2016-12-06
493991.36990825005,510500.SH,415495.30285268766,0.25,54400,2016-12-07
495110.90830825,510500.SH,414976.8599726877,0.25,54400,2016-12-08
497909.75430825003,510500.SH,414702.39021268766,0.25,54400,2016-12-09
484755.1781082501,510300.SH,411660.84092596266,0.25,27300,2016-12-12
484055.4666082501,510300.SH,411515.5776259627,0.25,27300,2016-12-13
480696.85140825005,,411207.98258821265,0.0,0,2016-12-14
475239.10170825006,,411207.98258821265,0.0,0,2016-12-15
475239.10170825006,,411207.98258821265,0.0,0,2016-12-16
473839.67870825,,411207.98258821265,0.0,0,2016-12-19
470341.12120825,510300.SH,410524.5027987127,0.25,28500,2016-12-20
475518.98630825,510300.SH,411646.70169871266,0.25,28500,2016-12-21
474679.3325082501,510300.SH,411464.7234987127,0.25,28500,2016-12-22
470900.89040825004,510300.SH,410645.8215987127,0.25,28500,2016-12-23
472580.19800825004,510300.SH,411009.77799871267,0.25,28500,2016-12-26
471880.48650825006,510300.SH,410858.1294987127,0.25,28500,2016-12-27
469361.52510825003,510300.SH,410312.1948987127,0.25,28500,2016-12-28
469641.4097082501,510300.SH,410372.8542987127,0.25,28500,2016-12-29
470061.23660825007,,410266.2302383627,0.0,0,2016-12-30
475379.04400825006,,410266.2302383627,0.0,0,2017-01-03
479577.3130082501,510300.SH,411153.3072912327,0.25,28300,2017-01-04
478597.71690825,510300.SH,410942.4892712326,0.25,28300,2017-01-05
477058.35160825006,510300.SH,410611.2038112327,0.25,28300,2017-01-06
478737.65920825006,510300.SH,410972.6061312327,0.25,28300,2017-01-09
477478.17850825004,510300.SH,410701.55439123267,0.25,28300,2017-01-10
473979.62100825005,510300.SH,409948.6328912327,0.25,28300,2017-01-11
471600.6019082501,510300.SH,409436.6462712327,0.25,28300,2017-01-12
472440.25570825004,510300.SH,409617.3474312327,0.25,28300,2017-01-13
471880.48650825006,,409330.4542228726,0.0,0,2017-01-16
472580.19800825004,,409330.4542228726,0.0,0,2017-01-17
475658.92860825005,,409330.4542228726,0.0,0,2017-01-18
473979.62100825005,,409330.4542228726,0.0,0,2017-01-19
478037.94770825,,409330.4542228726,0.0,0,2017-01-20
478171.36760825006,,409330.4542228726,0.0,0,2017-01-23
478455.82840825,,409330.4542228726,0.0,0,2017-01-24
479878.13240825,510300.SH,409618.5566889526,0.25,28100,2017-01-25
