population,signal_date,ts_code,streak,gain_bucket,horizon,target_date,price_date,gross_return,net_return,status
s7_control,2025-09-25,000776.SZ,3,le_1_5,3,2025-09-30,2025-09-30,0.06500956022944537,0.06350956022944537,valid
s7_control,2025-09-25,000776.SZ,3,le_1_5,5,2025-10-10,2025-10-10,0.14961759082217974,0.14811759082217973,valid
s7_control,2025-09-25,000776.SZ,3,le_1_5,10,2025-10-17,2025-10-17,0.11711281070745683,0.11561281070745683,valid
s7_control,2025-09-25,000831.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.01816386969397832,-0.01966386969397832,valid
s7_control,2025-09-25,000831.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.021717670286278468,0.020217670286278466,valid
s7_control,2025-09-25,000831.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.07936821322803556,0.07786821322803555,valid
s7_control,2025-09-25,000831.SZ,2,le_1_5,10,2025-10-17,2025-10-17,0.1095755182625866,0.1080755182625866,valid
s7_control,2025-09-25,000938.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.050142811805775955,-0.05164281180577596,valid
s7_control,2025-09-25,000938.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.04220882259600134,-0.04370882259600134,valid
s7_control,2025-09-25,000938.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.07045382418279922,-0.07195382418279922,valid
s7_control,2025-09-25,000938.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.1402729292288163,-0.1417729292288163,valid
s7_control,2025-09-25,000977.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.05338593030900729,-0.05488593030900729,valid
s7_control,2025-09-25,000977.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.021433267587113614,-0.022933267587113615,valid
s7_control,2025-09-25,000977.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.0840236686390533,-0.08552366863905331,valid
s7_control,2025-09-25,000977.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.15305719921104544,-0.15455719921104544,valid
s7_control,2025-09-25,000977.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.05338593030900729,-0.05488593030900729,valid
s7_control,2025-09-25,000977.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,-0.021433267587113614,-0.022933267587113615,valid
s7_control,2025-09-25,000977.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.0840236686390533,-0.08552366863905331,valid
s7_control,2025-09-25,000977.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.15305719921104544,-0.15455719921104544,valid
s7_control,2025-09-25,000988.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.056101556101556205,-0.057601556101556206,valid
s7_control,2025-09-25,000988.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.05323505323505329,-0.05473505323505329,valid
s7_control,2025-09-25,000988.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.12735462735462755,-0.12885462735462755,valid
s7_control,2025-09-25,000988.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.20659295659295673,-0.20809295659295673,valid
s7_control,2025-09-25,002001.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.0012658227848100223,-0.0027658227848100223,valid
s7_control,2025-09-25,002001.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.005485232067510282,0.003985232067510282,valid
s7_control,2025-09-25,002001.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.04641350210970474,0.04491350210970474,valid
s7_control,2025-09-25,002001.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.014345991561181437,-0.01584599156118144,valid
s7_control,2025-09-25,002027.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.015494636471990564,-0.016994636471990565,valid
s7_control,2025-09-25,002027.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.03933253873659137,-0.04083253873659137,valid
s7_control,2025-09-25,002027.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.07389749702026238,-0.07539749702026238,valid
s7_control,2025-09-25,002027.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.0976715802016157,-0.0991715802016157,valid
s7_control,2025-09-25,002028.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.013302708393147733,-0.014802708393147733,valid
s7_control,2025-09-25,002028.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.043353430950330285,0.041853430950330284,valid
s7_control,2025-09-25,002028.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.05885730691932234,0.05735730691932234,valid
s7_control,2025-09-25,002028.SZ,2,le_1_5,10,2025-10-17,2025-10-17,0.017322231792515908,0.015822231792515906,valid
s7_control,2025-09-25,002028.SZ,3,le_1_5,1,2025-09-26,2025-09-26,-0.013302708393147733,-0.014802708393147733,valid
s7_control,2025-09-25,002028.SZ,3,le_1_5,3,2025-09-30,2025-09-30,0.043353430950330285,0.041853430950330284,valid
s7_control,2025-09-25,002028.SZ,3,le_1_5,5,2025-10-10,2025-10-10,0.05885730691932234,0.05735730691932234,valid
s7_control,2025-09-25,002028.SZ,3,le_1_5,10,2025-10-17,2025-10-17,0.017322231792515908,0.015822231792515906,valid
s7_control,2025-09-25,002049.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.059523809523809534,0.05802380952380953,valid
s7_control,2025-09-25,002049.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.07511904761904775,0.07361904761904775,valid
s7_control,2025-09-25,002049.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.026666666666666616,0.025166666666666615,valid
s7_control,2025-09-25,002049.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.05428571428571427,-0.05578571428571427,valid
s7_control,2025-09-25,002074.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.04822664359861606,-0.04972664359861606,valid
s7_control,2025-09-25,002074.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.009515570934256035,0.008015570934256035,valid
s7_control,2025-09-25,002074.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.04000865051903124,-0.04150865051903124,valid
s7_control,2025-09-25,002074.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.12370242214532867,-0.12520242214532867,valid
s7_control,2025-09-25,002202.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.019189765458422325,0.017689765458422324,valid
s7_control,2025-09-25,002202.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.06396588486140731,0.062465884861407306,valid
s7_control,2025-09-25,002202.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.13290689410092393,0.13140689410092393,valid
s7_control,2025-09-25,002202.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,0.05899076048329799,0.05749076048329799,valid
s7_control,2025-09-25,002230.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.03507210254584292,-0.03657210254584292,valid
s7_control,2025-09-25,002230.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.0021363717286808637,-0.0036363717286808637,valid
s7_control,2025-09-25,002230.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.0035606195478012914,-0.005060619547801291,valid
s7_control,2025-09-25,002230.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.08598896207940177,-0.08748896207940177,valid
s7_control,2025-09-25,002236.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.03862660944205998,-0.04012660944205998,valid
s7_control,2025-09-25,002236.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.03910348116356688,-0.04060348116356688,valid
s7_control,2025-09-25,002236.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.01859799713876964,-0.02009799713876964,valid
s7_control,2025-09-25,002236.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.11063423938960426,-0.11213423938960426,valid
s7_control,2025-09-25,002241.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.022644674308079482,-0.024144674308079483,valid
s7_control,2025-09-25,002241.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.04836455129997197,0.04686455129997197,valid
s7_control,2025-09-25,002241.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.0027956388034664492,0.0012956388034664492,valid
s7_control,2025-09-25,002241.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.12776069331842332,-0.12926069331842333,valid
s7_control,2025-09-25,002281.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.055284098841267615,-0.056784098841267616,valid
s7_control,2025-09-25,002281.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.07022197403322628,-0.07172197403322628,valid
s7_control,2025-09-25,002281.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.11922378891525887,-0.12072378891525887,valid
s7_control,2025-09-25,002281.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.18190702219740318,-0.18340702219740318,valid
s7_control,2025-09-25,002294.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.026324237560192643,-0.027824237560192644,valid
s7_control,2025-09-25,002294.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.03130016051364359,-0.032800160513643595,valid
s7_control,2025-09-25,002294.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.0963081861958267,-0.09780818619582671,valid
s7_control,2025-09-25,002294.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.08988764044943809,-0.09138764044943809,valid
s7_control,2025-09-25,002294.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.026324237560192643,-0.027824237560192644,valid
s7_control,2025-09-25,002294.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,-0.03130016051364359,-0.032800160513643595,valid
s7_control,2025-09-25,002294.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.0963081861958267,-0.09780818619582671,valid
s7_control,2025-09-25,002294.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.08988764044943809,-0.09138764044943809,valid
s7_control,2025-09-25,002353.SZ,2,le_1_5,1,2025-09-26,2025-09-26,0.04648148148148157,0.04498148148148157,valid
s7_control,2025-09-25,002353.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.031481481481481444,0.029981481481481442,valid
s7_control,2025-09-25,002353.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.006296296296296466,0.004796296296296467,valid
s7_control,2025-09-25,002353.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.07833333333333325,-0.07983333333333326,valid
s7_control,2025-09-25,002353.SZ,3,le_1_5,1,2025-09-26,2025-09-26,0.04648148148148157,0.04498148148148157,valid
s7_control,2025-09-25,002353.SZ,3,le_1_5,3,2025-09-30,2025-09-30,0.031481481481481444,0.029981481481481442,valid
s7_control,2025-09-25,002353.SZ,3,le_1_5,5,2025-10-10,2025-10-10,0.006296296296296466,0.004796296296296467,valid
s7_control,2025-09-25,002353.SZ,3,le_1_5,10,2025-10-17,2025-10-17,-0.07833333333333325,-0.07983333333333326,valid
s7_control,2025-09-25,002414.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.02293202293202301,-0.024432022932023012,valid
s7_control,2025-09-25,002414.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.01146601146601145,0.00996601146601145,valid
s7_control,2025-09-25,002414.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.03439803439803457,0.03289803439803457,valid
s7_control,2025-09-25,002414.SZ,2,le_1_5,10,2025-10-17,2025-10-17,0.009009009009009139,0.0075090090090091394,valid
s7_control,2025-09-25,002415.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.018565941101152394,-0.020065941101152396,valid
s7_control,2025-09-25,002415.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.008962868117797562,0.007462868117797563,valid
s7_control,2025-09-25,002415.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.09832397702300222,0.09682397702300222,valid
s7_control,2025-09-25,002415.SZ,2,le_1_5,10,2025-10-17,2025-10-17,0.070793001485711,0.06929300148571099,valid
s7_control,2025-09-25,002460.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.026556612237573884,-0.028056612237573886,valid
s7_control,2025-09-25,002460.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.09240983312399065,0.09090983312399065,valid
s7_control,2025-09-25,002460.SZ,2,le_1_5,5,2025-10-10,2025-10-10,0.14713798672169398,0.14563798672169398,valid
s7_control,2025-09-25,002460.SZ,2,le_1_5,10,2025-10-17,2025-10-17,0.09384532567737325,0.09234532567737325,valid
s7_control,2025-09-25,002460.SZ,3,le_1_5,1,2025-09-26,2025-09-26,-0.026556612237573884,-0.028056612237573886,valid
s7_control,2025-09-25,002460.SZ,3,le_1_5,3,2025-09-30,2025-09-30,0.09240983312399065,0.09090983312399065,valid
s7_control,2025-09-25,002460.SZ,3,le_1_5,5,2025-10-10,2025-10-10,0.14713798672169398,0.14563798672169398,valid
s7_control,2025-09-25,002460.SZ,3,le_1_5,10,2025-10-17,2025-10-17,0.09384532567737325,0.09234532567737325,valid
s7_control,2025-09-25,002466.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.001790109644215665,0.00029010964421566495,valid
s7_control,2025-09-25,002466.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.0644439471917655,0.06294394719176549,valid
s7_control,2025-09-25,002466.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.06623405683598116,0.06473405683598116,valid
s7_control,2025-09-25,002466.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,0.04162004922801521,0.04012004922801521,valid
s7_control,2025-09-25,002517.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.04862068965517241,-0.05012068965517241,valid
s7_control,2025-09-25,002517.SZ,2,le_1_5,3,2025-09-30,2025-09-30,-0.03172413793103457,-0.03322413793103457,valid
s7_control,2025-09-25,002517.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.14034482758620692,-0.14184482758620692,valid
s7_control,2025-09-25,002517.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.21379310344827585,-0.21529310344827585,valid
s7_control,2025-09-25,002517.SZ,3,le_1_5,1,2025-09-26,2025-09-26,-0.04862068965517241,-0.05012068965517241,valid
s7_control,2025-09-25,002517.SZ,3,le_1_5,3,2025-09-30,2025-09-30,-0.03172413793103457,-0.03322413793103457,valid
s7_control,2025-09-25,002517.SZ,3,le_1_5,5,2025-10-10,2025-10-10,-0.14034482758620692,-0.14184482758620692,valid
s7_control,2025-09-25,002517.SZ,3,le_1_5,10,2025-10-17,2025-10-17,-0.21379310344827585,-0.21529310344827585,valid
s7_control,2025-09-25,002532.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.0,-0.0015,valid
s7_control,2025-09-25,002532.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.03022222222222215,0.02872222222222215,valid
s7_control,2025-09-25,002532.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.0497777777777777,0.0482777777777777,valid
s7_control,2025-09-25,002532.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,0.05422222222222217,0.05272222222222217,valid
s7_control,2025-09-25,002555.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.056199056199056185,-0.05769905619905619,valid
s7_control,2025-09-25,002555.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.06864006864006866,-0.07014006864006866,valid
s7_control,2025-09-25,002555.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.11368511368511369,-0.1151851136851137,valid
s7_control,2025-09-25,002555.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.16902616902616896,-0.17052616902616896,valid
s7_control,2025-09-25,002558.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.020902090209020896,-0.022402090209020897,valid
s7_control,2025-09-25,002558.SZ,2,le_1_5,3,2025-09-30,2025-09-30,-0.005940594059406057,-0.0074405940594060565,valid
s7_control,2025-09-25,002558.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.09130913091309145,-0.09280913091309145,valid
s7_control,2025-09-25,002558.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.15203520352035205,-0.15353520352035205,valid
s7_control,2025-09-25,002594.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.0019534883720929708,-0.003453488372092971,valid
s7_control,2025-09-25,002594.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.015906976744185952,0.014406976744185953,valid
s7_control,2025-09-25,002594.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.0026976744186046897,0.0011976744186046897,valid
s7_control,2025-09-25,002594.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.02855813953488362,-0.03005813953488362,valid
s7_control,2025-09-25,002600.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.07600502512562801,-0.07750502512562801,valid
s7_control,2025-09-25,002600.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.02449748743718594,0.022997487437185937,valid
s7_control,2025-09-25,002600.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.007537688442211143,0.006037688442211144,valid
s7_control,2025-09-25,002600.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.11243718592964813,-0.11393718592964813,valid
s7_control,2025-09-25,002600.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.07600502512562801,-0.07750502512562801,valid
s7_control,2025-09-25,002600.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,0.02449748743718594,0.022997487437185937,valid
s7_control,2025-09-25,002600.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,0.007537688442211143,0.006037688442211144,valid
s7_control,2025-09-25,002600.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.11243718592964813,-0.11393718592964813,valid
s7_control,2025-09-25,002625.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.030351758793969785,-0.03185175879396979,valid
s7_control,2025-09-25,002625.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.009045226130653283,0.007545226130653284,valid
s7_control,2025-09-25,002625.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.015075376884422065,-0.016575376884422066,valid
s7_control,2025-09-25,002625.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.06934673366834176,-0.07084673366834177,valid
s7_control,2025-09-25,002625.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.030351758793969785,-0.03185175879396979,valid
s7_control,2025-09-25,002625.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,0.009045226130653283,0.007545226130653284,valid
s7_control,2025-09-25,002625.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.015075376884422065,-0.016575376884422066,valid
s7_control,2025-09-25,002625.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.06934673366834176,-0.07084673366834177,valid
s7_control,2025-09-25,002648.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.021008403361344685,0.019508403361344684,valid
s7_control,2025-09-25,002648.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.015756302521008347,0.014256302521008348,valid
s7_control,2025-09-25,002648.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.037289915966386644,0.03578991596638664,valid
s7_control,2025-09-25,002648.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.06827731092436984,-0.06977731092436984,valid
s7_control,2025-09-25,002920.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.024874269403289295,-0.026374269403289297,valid
s7_control,2025-09-25,002920.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.02779665624575256,0.02629665624575256,valid
s7_control,2025-09-25,002920.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.049408726383036505,-0.05090872638303651,valid
s7_control,2025-09-25,002920.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.1510126410221556,-0.15251264102215562,valid
s7_control,2025-09-25,002920.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.024874269403289295,-0.026374269403289297,valid
s7_control,2025-09-25,002920.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,0.02779665624575256,0.02629665624575256,valid
s7_control,2025-09-25,002920.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.049408726383036505,-0.05090872638303651,valid
s7_control,2025-09-25,002920.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.1510126410221556,-0.15251264102215562,valid
s7_control,2025-09-25,300014.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.04933562992125995,-0.05083562992125995,valid
s7_control,2025-09-25,300014.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.11958661417322825,0.11808661417322824,valid
s7_control,2025-09-25,300014.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.011072834645669438,-0.012572834645669438,valid
s7_control,2025-09-25,300014.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.06139271653543299,-0.06289271653543299,valid
s7_control,2025-09-25,300014.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.04933562992125995,-0.05083562992125995,valid
s7_control,2025-09-25,300014.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,0.11958661417322825,0.11808661417322824,valid
s7_control,2025-09-25,300014.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.011072834645669438,-0.012572834645669438,valid
s7_control,2025-09-25,300014.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.06139271653543299,-0.06289271653543299,valid
s7_control,2025-09-25,300033.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.019346049046321645,-0.020846049046321646,valid
s7_control,2025-09-25,300033.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.012997275204359449,0.011497275204359449,valid
s7_control,2025-09-25,300033.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.0022343324250680974,-0.0037343324250680974,valid
s7_control,2025-09-25,300033.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.0731607629427794,-0.0746607629427794,valid
s7_control,2025-09-25,300059.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.015489233094068688,-0.01698923309406869,valid
s7_control,2025-09-25,300059.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.024556101246694384,0.023056101246694383,valid
s7_control,2025-09-25,300059.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.014355874574990435,-0.015855874574990436,valid
s7_control,2025-09-25,300059.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.06082357385719683,-0.062323573857196835,valid
s7_control,2025-09-25,300207.SZ,2,le_1_5,1,2025-09-26,2025-09-26,0.009239940387481438,0.007739940387481438,valid
s7_control,2025-09-25,300207.SZ,2,le_1_5,3,2025-09-30,2025-09-30,0.007153502235469622,0.0056535022354696225,valid
s7_control,2025-09-25,300207.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.06467958271236951,-0.06617958271236951,valid
s7_control,2025-09-25,300207.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.13979135618479865,-0.14129135618479866,valid
s7_control,2025-09-25,300207.SZ,3,le_1_5,1,2025-09-26,2025-09-26,0.009239940387481438,0.007739940387481438,valid
s7_control,2025-09-25,300207.SZ,3,le_1_5,3,2025-09-30,2025-09-30,0.007153502235469622,0.0056535022354696225,valid
s7_control,2025-09-25,300207.SZ,3,le_1_5,5,2025-10-10,2025-10-10,-0.06467958271236951,-0.06617958271236951,valid
s7_control,2025-09-25,300207.SZ,3,le_1_5,10,2025-10-17,2025-10-17,-0.13979135618479865,-0.14129135618479866,valid
s7_control,2025-09-25,300251.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.022477522477522438,-0.02397752247752244,valid
s7_control,2025-09-25,300251.SZ,2,le_1_5,3,2025-09-30,2025-09-30,-0.03246753246753242,-0.033967532467532424,valid
s7_control,2025-09-25,300251.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.1458541458541458,-0.1473541458541458,valid
s7_control,2025-09-25,300251.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.19280719280719272,-0.19430719280719272,valid
s7_control,2025-09-25,300251.SZ,3,le_1_5,1,2025-09-26,2025-09-26,-0.022477522477522438,-0.02397752247752244,valid
s7_control,2025-09-25,300251.SZ,3,le_1_5,3,2025-09-30,2025-09-30,-0.03246753246753242,-0.033967532467532424,valid
s7_control,2025-09-25,300251.SZ,3,le_1_5,5,2025-10-10,2025-10-10,-0.1458541458541458,-0.1473541458541458,valid
s7_control,2025-09-25,300251.SZ,3,le_1_5,10,2025-10-17,2025-10-17,-0.19280719280719272,-0.19430719280719272,valid
s7_control,2025-09-25,300274.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.014639639639639657,-0.016139639639639658,valid
s7_control,2025-09-25,300274.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.013388388388388295,0.011888388388388295,valid
s7_control,2025-09-25,300274.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.08333333333333315,-0.08483333333333315,valid
s7_control,2025-09-25,300274.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.09152902902902893,-0.09302902902902893,valid
s7_control,2025-09-25,300274.SZ,3,gt_1_5,1,2025-09-26,2025-09-26,-0.014639639639639657,-0.016139639639639658,valid
s7_control,2025-09-25,300274.SZ,3,gt_1_5,3,2025-09-30,2025-09-30,0.013388388388388295,0.011888388388388295,valid
s7_control,2025-09-25,300274.SZ,3,gt_1_5,5,2025-10-10,2025-10-10,-0.08333333333333315,-0.08483333333333315,valid
s7_control,2025-09-25,300274.SZ,3,gt_1_5,10,2025-10-17,2025-10-17,-0.09152902902902893,-0.09302902902902893,valid
s7_control,2025-09-25,300308.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,-0.048090197883111085,-0.04959019788311109,valid
s7_control,2025-09-25,300308.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,-0.07114588127013344,-0.07264588127013344,valid
s7_control,2025-09-25,300308.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.10262310170271527,-0.10412310170271527,valid
s7_control,2025-09-25,300308.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.13947182175702177,-0.14097182175702178,valid
s7_control,2025-09-25,300316.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.12797992471769137,0.12647992471769137,valid
s7_control,2025-09-25,300316.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.14203262233375136,0.14053262233375136,valid
s7_control,2025-09-25,300316.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,0.06725219573400243,0.06575219573400243,valid
s7_control,2025-09-25,300316.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.05370138017565873,-0.05520138017565873,valid
s7_control,2025-09-25,300394.SZ,2,le_1_5,1,2025-09-26,2025-09-26,-0.04687500000000011,-0.04837500000000011,valid
s7_control,2025-09-25,300394.SZ,2,le_1_5,3,2025-09-30,2025-09-30,-0.08004385964912286,-0.08154385964912286,valid
s7_control,2025-09-25,300394.SZ,2,le_1_5,5,2025-10-10,2025-10-10,-0.13267543859649134,-0.13417543859649134,valid
s7_control,2025-09-25,300394.SZ,2,le_1_5,10,2025-10-17,2025-10-17,-0.19632675438596492,-0.19782675438596492,valid
s7_control,2025-09-25,300413.SZ,2,gt_1_5,1,2025-09-26,2025-09-26,0.004257734885041442,0.002757734885041442,valid
s7_control,2025-09-25,300413.SZ,2,gt_1_5,3,2025-09-30,2025-09-30,0.015043996593812059,0.01354399659381206,valid
s7_control,2025-09-25,300413.SZ,2,gt_1_5,5,2025-10-10,2025-10-10,-0.10133409026397944,-0.10283409026397944,valid
s7_control,2025-09-25,300413.SZ,2,gt_1_5,10,2025-10-17,2025-10-17,-0.16378086857791652,-0.16528086857791652,valid
